,index,DATEPRD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
1327,1682,2016-02-02,15/9-F-11,24.0,228.082400625,105.82046104166666,198.477643125,100.0,29.6047575,77.96511145833334,3.7730054166666664,974.86,151368.19,2325.27
1328,1683,2016-02-03,15/9-F-11,24.0,228.26619106382978,105.81578170212767,198.63372489361703,100.0,29.632466170212766,80.49723319148936,3.7573974468085107,958.24,150272.98,2296.42
1329,1684,2016-02-04,15/9-F-11,23.58333,234.5275386231758,105.73268785676153,202.3406246887399,77.45600125,32.18691393443589,78.93395390386345,6.215599854286905,814.92,128373.99,2013.44
1330,1685,2016-02-05,15/9-F-11,24.0,229.41087708333333,105.80891541666666,199.20735041666666,92.01064270833334,30.203526666666665,78.27648,4.323610416666667,959.73,151336.56,2340.13
1331,1686,2016-02-06,15/9-F-11,24.0,228.35570083333334,105.81721958333333,198.89520416666667,100.0,29.460496666666668,79.37542395833333,3.7353735416666667,964.7,149512.07,2335.44
1332,1687,2016-02-07,15/9-F-11,24.0,228.62085791666667,105.80639479166666,199.13882125,100.0,29.482036666666666,77.95661125,3.6606504166666665,943.02,149570.25,2317.49
1333,1688,2016-02-08,15/9-F-11,24.0,228.94578104166666,105.79832395833333,199.42463354166668,100.0,29.5211475,79.44590041666666,3.5520227083333333,941.1,149517.84,2301.42
1334,1689,2016-02-09,15/9-F-11,24.0,229.30334979166668,105.79200416666667,199.684453125,100.0,29.618896666666668,80.58498958333334,3.477666875,945.72,151024.0,2316.08
1335,1690,2016-02-10,15/9-F-11,24.0,229.93258604166667,105.783254375,200.09033645833333,100.0,29.842249583333334,81.25278979166667,3.380529375,933.96,144839.64,2275.71
1336,1691,2016-02-11,15/9-F-11,24.0,230.95053833333333,105.768486875,200.65058145833333,100.0,30.299956875,80.67358604166667,3.2666527083333334,946.58,147398.04,2230.92
1337,1692,2016-02-12,15/9-F-11,24.0,231.26940166666665,105.76077208333334,200.882160625,100.0,30.387241041666666,78.81218625,3.28138875,894.51,138652.15,2239.04
1338,1693,2016-02-13,15/9-F-11,24.0,231.53435770833335,105.75453604166667,201.12927229166667,100.0,30.405085416666665,80.77280375,3.2435379166666665,868.54,135085.14,2235.48
1339,1694,2016-02-14,15/9-F-11,24.0,232.01547145833334,105.74532041666667,201.47485041666667,100.0,30.540621041666668,80.74269604166666,3.208781458333333,884.88,138758.33,2189.11
1340,1695,2016-02-15,15/9-F-11,24.0,232.13191729166667,105.74152729166667,201.688664375,100.0,30.443252916666665,80.73206708333333,3.203933125,881.95,137643.12,2181.24
1341,1696,2016-02-16,15/9-F-11,24.0,232.333994375,105.736823125,201.894533125,100.0,30.43946125,77.59405229166667,3.236308541666667,872.42,136788.51,2172.85
1342,1697,2016-02-17,15/9-F-11,24.0,232.688593125,105.73005625,202.19807020833332,100.0,30.490522916666666,77.57815645833334,3.1792822916666665,869.87,135689.01,2149.47
1343,1698,2016-02-18,15/9-F-11,24.0,232.90487125,105.72542791666666,202.46078708333334,100.0,30.444084166666666,80.49908666666667,3.1240195833333333,854.03,134285.8,2138.62
1344,1699,2016-02-19,15/9-F-11,24.0,232.75917395833332,105.72485479166667,202.474521875,100.0,30.284652083333334,78.04400958333333,3.1953495833333334,825.63,129826.32,2180.65
1345,1700,2016-02-20,15/9-F-11,24.0,232.70654645833332,105.72227458333333,202.66193354166666,100.0,30.044612916666665,79.33458229166666,3.1619754166666665,853.38,132602.66,2221.7
1346,1701,2016-02-21,15/9-F-11,24.0,233.11364604166667,105.7150825,203.05073895833334,100.0,30.062907083333332,80.01768666666666,3.143175625,812.43,129146.94,2237.4
1347,1702,2016-02-22,15/9-F-11,24.0,232.74574583333333,105.72154520833334,203.05934895833335,100.0,29.686396875,80.874636875,3.231548958333333,827.96,132841.68,2303.66
1348,1703,2016-02-23,15/9-F-11,24.0,233.31166020833334,105.720939375,203.5055075,100.0,29.806152708333332,80.29931854166666,3.278770833333333,827.24,132310.96,2326.03
1349,1704,2016-02-24,15/9-F-11,24.0,233.81738458333334,105.722128125,203.93909854166668,100.0,29.878286041666666,80.48420666666667,3.3085883333333332,824.52,131278.01,2363.68
1350,1705,2016-02-25,15/9-F-11,24.0,234.89432833333333,105.72141458333333,204.63356333333334,100.0,30.260765,80.65658020833334,3.27396,841.92,133358.21,2411.61
1351,1706,2016-02-26,15/9-F-11,24.0,233.64505770833333,105.749105,204.18190729166668,100.0,29.463150416666668,81.35312395833333,3.5335354166666666,915.13,147874.39,2487.13
1352,1707,2016-02-27,15/9-F-11,24.0,234.30000708333333,105.75362708333333,204.71358104166666,100.0,29.586426041666666,81.29839270833334,3.5065041666666668,909.45,147291.58,2492.45
1353,1708,2016-02-28,15/9-F-11,24.0,235.07923833333334,105.75482625,205.279364375,100.0,29.799873958333333,81.59951333333333,3.498665208333333,920.21,147646.34,2499.41
1354,1709,2016-02-29,15/9-F-11,24.0,235.606516875,105.76175395833333,205.70988104166668,100.0,29.896635833333335,79.44583083333333,3.569264375,913.26,146747.61,2688.87
1355,1710,2016-03-01,15/9-F-11,24.0,235.99047645833335,105.76970020833333,206.017290625,100.0,29.973185833333332,79.119855,3.5853560416666665,927.68,146112.36,2574.8
1356,1711,2016-03-02,15/9-F-11,24.0,236.28440166666667,105.77438479166666,206.41054479166667,100.0,29.873856875,81.41985791666667,3.4703497916666666,914.24,144265.01,2569.48
1357,1712,2016-03-03,15/9-F-11,24.0,236.45807833333333,105.775304375,206.64131354166668,100.0,29.816764791666667,81.70355104166667,3.4601045833333335,904.67,143697.44,2556.76
1358,1713,2016-03-04,15/9-F-11,24.0,236.59247645833332,105.774715,206.82758875,100.0,29.764887708333333,81.34442916666667,3.4576685416666666,897.9,142409.43,2535.46
1359,1714,2016-03-05,15/9-F-11,24.0,236.623804375,105.774158125,206.96860541666666,100.0,29.655198958333333,81.36988354166667,3.4365133333333335,885.43,140950.27,2539.42
1360,1715,2016-03-06,15/9-F-11,24.0,236.79890145833335,105.77134229166667,207.186645,100.0,29.612256458333334,81.16345333333334,3.4110872916666666,884.02,140177.35,2533.86
1361,1716,2016-03-07,15/9-F-11,24.0,236.90435895833335,105.76970020833333,207.35807208333333,100.0,29.546286875,81.513485625,3.3622310416666665,874.84,139226.99,2516.59
1362,1717,2016-03-08,15/9-F-11,24.0,237.16807458333332,105.76562833333334,207.59278,100.0,29.575294583333335,80.30790270833333,3.35055375,864.92,138235.3,2498.73
1363,1718,2016-03-09,15/9-F-11,24.0,237.46590145833332,105.76093833333333,207.883266875,100.0,29.582634583333334,80.73028916666667,3.324098333333333,853.72,136698.23,2484.47
1364,1719,2016-03-10,15/9-F-11,24.0,237.65195520833333,105.75724145833334,208.09698791666668,100.0,29.554967291666667,80.76693854166666,3.3254322916666665,853.34,135331.7,2475.0
1365,1720,2016-03-11,15/9-F-11,24.0,237.910581875,105.75275625,208.37741666666668,100.0,29.533165208333333,79.91175625,3.29669875,842.42,134491.69,2459.72
1366,1721,2016-03-12,15/9-F-11,24.0,237.438139375,105.75588520833334,208.24798104166666,100.0,29.190158333333333,79.22721479166667,3.3427614583333334,840.27,134232.4,2604.92
1367,1722,2016-03-13,15/9-F-11,24.0,238.81770020833332,105.73831854166667,209.11474604166668,100.0,29.702954166666668,79.17328020833334,3.2000604166666666,810.39,131686.27,2455.91
1368,1723,2016-03-14,15/9-F-11,24.0,237.392175625,105.75510291666667,208.49635125,100.0,28.895824375,81.36984,3.304205,833.66,133342.81,2508.97
1369,1724,2016-03-15,15/9-F-11,24.0,237.57202708333332,105.75115770833334,208.73621791666667,100.0,28.835809166666667,81.69417083333333,3.251616875,826.61,132562.7,2500.68
1370,1725,2016-03-16,15/9-F-11,24.0,237.764583125,105.74759479166667,208.9548075,100.0,28.809775625,81.608021875,3.2339275,836.04,135087.65,2490.25
1371,1726,2016-03-17,15/9-F-11,24.0,237.95633583333333,105.744160625,209.18382208333333,100.0,28.77251375,81.66961916666666,3.1820091666666666,793.99,127650.02,2335.58
1372,1727,2016-03-18,15/9-F-11,24.0,238.53345166666668,105.73619770833334,209.638090625,100.0,28.895361041666668,81.67008645833333,3.140086875,782.53,127825.27,2469.44
1373,1728,2016-03-19,15/9-F-11,24.0,238.514329375,105.73557520833333,209.73810645833333,100.0,28.776222916666665,81.57147083333334,3.1463308333333333,775.2,127379.57,2495.74
1374,1729,2016-03-20,15/9-F-11,24.0,238.91684666666666,105.73125479166667,210.078175625,100.0,28.838671041666668,81.68456895833333,3.094327916666667,780.31,126727.74,2488.73
1375,1730,2016-03-21,15/9-F-11,24.0,239.53311,105.72374957446809,210.5277719148936,100.0,29.005338085106384,81.67972340425531,3.0352238297872343,771.82,126124.67,2459.87
1376,1731,2016-03-22,15/9-F-11,24.0,239.68262104166666,105.72247625,210.72046979166666,100.0,28.96215125,81.81555666666667,3.018455208333333,747.5,120777.01,2441.02
1377,1732,2016-03-23,15/9-F-11,24.0,240.15748354166666,105.718063125,211.10596375,100.0,29.051519791666667,81.59978479166666,2.985491875,742.17,119153.07,2445.95
1378,1733,2016-03-24,15/9-F-11,24.0,240.462514375,105.71484354166667,211.33983666666666,100.0,29.122677708333335,79.743943125,2.994206458333333,747.21,121174.79,2450.11
1379,1734,2016-03-25,15/9-F-11,24.0,240.50804583333334,105.71419041666667,211.52940770833334,100.0,28.978638125,81.04109104166666,2.951220833333333,751.04,122449.96,2452.38
1380,1735,2016-03-26,15/9-F-11,24.0,241.11602770833332,105.70702145833333,211.94128166666667,100.0,29.174746041666666,78.796406875,2.9306589583333333,736.54,121079.58,2418.39
1381,1736,2016-03-27,15/9-F-11,23.0,241.74982545454546,105.6994675,212.39939954545454,100.0,29.35042590909091,77.65083818181819,2.8642638636363635,700.36,116437.76,2299.06
1382,1737,2016-03-28,15/9-F-11,24.0,242.060701875,105.69651791666666,212.69810375,100.0,29.362598125,80.19540479166666,2.8239995833333333,719.31,119073.79,2389.83
1383,1738,2016-03-29,15/9-F-11,24.0,242.19268375,105.69653375,212.95369291666665,100.0,29.238990833333332,81.41797041666666,2.778402916666667,724.26,118661.89,2404.39
1384,1739,2016-03-30,15/9-F-11,24.0,242.44133708333334,105.69600791666667,213.22498916666666,100.0,29.216347916666667,81.366423125,2.780930833333333,707.54,115900.85,2406.31
1385,1740,2016-03-31,15/9-F-11,24.0,243.1603225,105.69008020833333,213.79348416666667,100.0,29.366838333333334,81.21981604166666,2.704810833333333,693.73,113114.53,2375.14
1386,1741,2016-04-01,15/9-F-11,24.0,243.577109375,105.68759,214.13000958333333,100.0,29.447099791666666,79.3931375,2.7135633333333335,681.67,110850.25,2363.1
1387,1742,2016-04-02,15/9-F-11,24.0,243.849305,105.69029791666667,214.42374333333333,100.0,29.425561666666667,79.64651604166667,2.675194375,671.45,110553.5,2362.07
1388,1743,2016-04-03,15/9-F-11,24.0,243.8534625,105.69636645833333,214.54928666666666,100.0,29.304175833333332,80.36309875,2.6891708333333333,675.8,110577.45,2359.33
1389,1744,2016-04-04,15/9-F-11,24.0,243.61674958333333,105.70107583333333,214.596605,100.0,29.020144583333334,80.84326083333333,2.6892402083333335,676.6,109918.08,2501.3
1390,1745,2016-04-05,15/9-F-11,24.0,243.60248604166668,105.704491875,214.74113291666666,100.0,28.861353125,80.931935,2.6930877083333336,674.13,110429.09,2396.18
1391,1746,2016-04-06,15/9-F-11,22.83333,248.95929331183407,105.60976383182391,219.30968106936658,79.94592604166667,29.64961224246748,77.83139825697347,3.3622029590252493,557.55,93813.59,2068.95
1392,1747,2016-04-07,15/9-F-11,24.0,244.28972895833334,105.72154354166666,215.5725925,99.99937583333333,28.717136458333332,81.60232854166667,2.72807375,669.68,107918.34,2478.93
1393,1748,2016-04-08,15/9-F-11,24.0,243.46538708333333,105.742055,215.207181875,99.994075,28.258205208333333,81.535906875,2.7162760416666667,618.92,102120.26,2332.6
1394,1749,2016-04-09,15/9-F-11,24.0,243.78549729166667,105.744563125,215.59285833333334,99.98816583333333,28.192638958333333,81.18331291666667,2.6743039583333332,603.35,99457.31,2307.14
1395,1750,2016-04-10,15/9-F-11,24.0,244.16472354166666,105.74795458333334,216.03363520833332,99.996415625,28.131088333333334,80.16178729166667,2.6350897916666667,599.95,97910.66,2283.16
1396,1751,2016-04-11,15/9-F-11,24.0,244.44255125,105.74936333333333,216.33302770833333,99.997419375,28.109523541666668,80.60107083333334,2.607066458333333,586.37,97677.28,2276.65
1397,1752,2016-04-12,15/9-F-11,24.0,244.70845208333333,105.75002770833333,216.65272208333334,100.0,28.05573,80.304866875,2.5531985416666667,568.36,94517.16,2270.49
1398,1753,2016-04-13,15/9-F-11,24.0,244.83868145833333,105.752739375,216.79323375,99.99907125,28.045447708333334,80.785610625,2.5333325,567.41,93994.4,2250.67
1399,1754,2016-04-14,15/9-F-11,24.0,244.89155854166665,105.75647083333334,216.86187270833332,99.99484395833333,28.029685833333332,81.35482104166667,2.5123825,571.11,93259.37,2249.48
1400,1755,2016-04-15,15/9-F-11,24.0,244.94264708333333,105.76021,216.92272104166668,99.98743291666666,28.01992604166667,81.16205791666667,2.498848125,555.12,92355.59,2244.82
1401,1756,2016-04-16,15/9-F-11,1.9918,250.63355104026508,105.76714848890451,218.24342653820665,6.4447970833333335,32.39012450205844,80.06354852786424,7.01190995180239,22.74,4418.23,89.71
1402,1758,2016-04-18,15/9-F-11,10.59153,285.2478760028721,104.5134980354302,248.70519757635583,14.241494375,36.54267842651628,60.78329849813011,11.631128263263193,162.02,28929.56,748.74
1403,1759,2016-04-19,15/9-F-11,24.0,270.86457083333335,104.54662708333333,242.22356395833333,100.0,28.641006875,82.51848854166667,2.7908875,303.43,49870.59,3001.3
1404,1760,2016-04-20,15/9-F-11,13.4918,268.5494045305445,104.47724283343958,239.46227815965253,54.69163854166667,29.087126370891948,82.32175821282557,3.095051356349783,150.74,25893.95,1525.38
1405,1763,2016-04-23,15/9-F-11,2.17486,296.3546068298649,103.97493625097708,233.43896902927085,1.9482835416666666,62.91563780059406,31.061379225513367,40.476780100098395,65.06,10464.82,57.36
1406,1764,2016-04-24,15/9-F-11,24.0,271.88992916666666,104.67031833333333,238.441515625,60.072095833333336,33.44841354166667,77.54304958333333,7.870652083333334,461.16,74468.18,2705.54
1407,1765,2016-04-25,15/9-F-11,24.0,262.2085725,104.75862458333333,233.64325354166667,99.94905375,28.565318958333332,82.29819979166666,2.952013958333333,478.79,76829.78,2617.15
1408,1766,2016-04-26,15/9-F-11,24.0,258.7394008333333,104.82746770833333,230.43233895833333,99.94954416666667,28.307061875,82.53291104166667,2.8058160416666666,488.94,78275.58,2592.85
1409,1767,2016-04-27,15/9-F-11,24.0,256.1430314583333,104.86251,227.94687375,99.946961875,28.196157708333335,82.48506770833333,2.610663541666667,482.1,77719.9,2550.99
1410,1768,2016-04-28,15/9-F-11,24.0,254.159679375,104.92373875,226.07808666666668,100.0,28.081592708333332,82.07406354166666,2.5327635416666667,487.26,76632.71,2524.35
1411,1769,2016-04-29,15/9-F-11,24.0,252.992485,104.93853958333334,224.802054375,100.0,28.190430625,81.32366208333333,2.64128,524.84,82933.65,2396.44
1412,1770,2016-04-30,15/9-F-11,24.0,251.94217125,104.957961875,223.76851833333333,100.0,28.173652916666665,82.06852479166666,2.6249252083333334,524.45,82637.77,2376.98
1413,1771,2016-05-01,15/9-F-11,24.0,251.53502895833333,104.97155854166667,223.20706333333334,100.0,28.327965625,80.18874166666667,2.6114991666666665,510.73,82378.24,2352.06
1414,1772,2016-05-02,15/9-F-11,24.0,250.96471375,104.99780104166666,222.50627958333334,100.0,28.458434166666667,80.06754041666667,2.6492116666666665,529.84,85446.74,2359.56
1415,1773,2016-05-03,15/9-F-11,24.0,250.217624375,105.03825395833333,222.023005,100.0,28.194619375,81.61627979166667,2.6669897916666665,529.53,84818.97,2378.83
1416,1774,2016-05-04,15/9-F-11,24.0,249.66636041666666,105.08817770833333,221.37017916666667,100.0,28.29618125,81.17876833333334,2.712415625,524.89,83657.29,2391.17
1417,1775,2016-05-05,15/9-F-11,24.0,249.31758708333334,105.116980625,221.08255208333333,100.0,28.235035,81.08729666666666,2.665127083333333,528.12,83381.2,2402.22
1418,1776,2016-05-06,15/9-F-11,24.0,249.30234770833334,105.13193979166667,220.95066145833334,100.0,28.35168625,81.15980625,2.792917083333333,530.3,83285.54,2385.79
1419,1777,2016-05-07,15/9-F-11,24.0,249.20848208333334,105.14027645833333,220.864465625,100.0,28.344016458333332,82.231859375,2.7834220833333334,527.97,83621.53,2381.43
1420,1778,2016-05-08,15/9-F-11,24.0,249.166473125,105.14067354166667,220.619925,100.0,28.546548125,82.01006729166667,2.9321972916666668,526.22,82965.53,2372.06
1421,1779,2016-05-09,15/9-F-11,24.0,249.33213583333333,105.14137208333334,220.864464375,100.0,28.467671458333335,80.97900583333333,2.92576125,519.43,82122.31,2388.78
1422,1780,2016-05-10,15/9-F-11,24.0,249.48491229166666,105.14449166666667,221.0680925,100.0,28.416819791666665,82.799789375,2.870705,513.3,81198.15,3165.87
1423,1781,2016-05-11,15/9-F-11,24.0,249.57063479166666,105.148363125,221.17242520833332,100.0,28.398209583333333,82.90761708333334,2.841213125,511.56,81119.11,2330.39
1424,1782,2016-05-12,15/9-F-11,24.0,249.63134666666667,105.15078833333334,221.23964416666666,100.0,28.3917025,82.73110416666667,2.821111875,507.33,80619.57,2330.14
1425,1783,2016-05-13,15/9-F-11,24.0,249.69625270833333,105.15342541666666,221.28913458333332,100.0,28.407118125,82.15403645833334,2.8402925,503.72,80010.16,2330.99
1426,1784,2016-05-14,15/9-F-11,24.0,249.71677583333334,105.155626875,221.30269375,100.0,28.414082083333334,81.66941541666667,2.852443125,499.28,79433.91,2318.74
1427,1785,2016-05-15,15/9-F-11,24.0,250.19658458333333,105.14914083333333,221.5365875,100.0,28.659997083333334,81.770623125,2.798115625,464.72,74962.07,2174.42
1428,1786,2016-05-16,15/9-F-11,24.0,249.95535520833334,105.161120625,221.52790916666666,100.0,28.427446041666666,82.45599604166667,2.860809375,503.05,57998.38,2348.29
1429,1787,2016-05-17,15/9-F-11,24.0,249.97235208333333,105.16594020833334,221.55391333333333,100.0,28.41843875,82.527496875,2.8552372916666666,494.92,79259.37,2308.3
1430,1788,2016-05-18,15/9-F-11,24.0,250.005109375,105.16814291666667,221.59957333333332,100.0,28.405536041666668,82.26223833333333,2.838697708333333,492.22,79096.02,2298.65
1431,1789,2016-05-19,15/9-F-11,24.0,250.05632291666666,105.17007479166666,221.66991375,100.0,28.386409166666667,82.31541229166666,2.8362683333333334,487.62,78564.37,2290.73
1432,1790,2016-05-20,15/9-F-11,24.0,250.11213416666666,105.17200354166667,221.74447791666665,100.0,28.36765625,81.82733208333333,2.8241960416666667,486.94,77433.25,2287.37
1433,1791,2016-05-21,15/9-F-11,24.0,250.19498979166667,105.17281645833333,221.82370520833334,100.0,28.371284583333335,81.80440145833333,2.8213641666666667,480.05,76171.25,2314.9
1434,1792,2016-05-22,15/9-F-11,24.0,250.24675104166667,105.17293604166667,221.936958125,100.0,28.309792916666666,82.186945,2.757356875,482.26,76804.03,2357.18
1435,1793,2016-05-23,15/9-F-11,24.0,250.32580104166667,105.17258104166666,222.02926958333333,100.0,28.296531458333334,82.63029,2.7504045833333333,484.2,77185.25,2362.24
1436,1794,2016-05-24,15/9-F-11,24.0,250.37232270833334,105.17361229166667,222.07872958333334,100.0,28.293593125,82.27482604166667,2.7720335416666666,487.5,77674.63,2357.13
1437,1795,2016-05-25,15/9-F-11,24.0,250.42305895833334,105.174513125,222.15233208333333,100.0,28.270726875,82.59774395833334,2.7329104166666665,489.56,77696.57,2345.26
1438,1796,2016-05-26,15/9-F-11,24.0,250.368025,105.176878125,222.13009270833334,100.0,28.237932291666667,82.70337895833333,2.6977377083333334,489.67,77736.5,2348.37
1439,1797,2016-05-27,15/9-F-11,24.0,250.313193125,105.18025104166666,222.117829375,100.0,28.19536375,82.700885,2.657080625,485.01,77208.12,2345.08
1440,1798,2016-05-28,15/9-F-11,24.0,250.33438541666666,105.18217895833334,222.15712083333332,100.0,28.177264583333333,82.81972770833333,2.6414441666666666,486.67,77524.47,2360.87
1441,1799,2016-05-29,15/9-F-11,24.0,250.32809291666666,105.18398375,222.15076041666666,100.0,28.1773325,82.64725354166667,2.657458125,482.01,77244.75,2365.04
1442,1800,2016-05-30,15/9-F-11,24.0,250.367610625,105.18396833333334,222.19595375,100.0,28.171656875,83.01325666666666,2.630719375,480.45,76199.17,2349.6
1443,1801,2016-05-31,15/9-F-11,24.0,250.39234875,105.186213125,222.20759229166666,100.0,28.184756458333332,82.675705,2.650725625,489.68,77897.32,2343.77
1444,1802,2016-06-01,15/9-F-11,24.0,250.37441145833333,105.19007041666667,222.18881625,100.0,28.185595208333332,82.55019270833333,2.64839125,489.27,76878.71,2330.61
1445,1803,2016-06-02,15/9-F-11,24.0,250.352983125,105.19311708333333,222.150091875,100.0,28.20289125,82.49581125,2.65065125,485.42,77442.24,2349.51
1446,1804,2016-06-03,15/9-F-11,24.0,250.340549375,105.19595916666667,222.17860166666668,100.0,28.161947708333333,83.06935479166667,2.6224960416666665,463.16,74343.51,2314.58
1447,1805,2016-06-04,15/9-F-11,24.0,250.38418395833332,105.19874041666667,222.21415416666667,100.0,28.170029791666668,82.79115770833333,2.6393145833333334,489.13,80371.59,2352.64
1448,1806,2016-06-05,15/9-F-11,24.0,250.42984479166665,105.20114875,222.26748520833334,100.0,28.162359583333334,82.7132775,2.624170625,491.8,80234.77,2360.02
1449,1807,2016-06-06,15/9-F-11,24.0,250.49944083333332,105.20512541666666,222.33665291666668,100.0,28.162787916666666,82.736578125,2.6214552083333333,492.54,79982.42,2368.16
1450,1808,2016-06-07,15/9-F-11,24.0,250.5378,105.21021354166666,222.36624916666668,100.0,28.171550833333335,82.74032895833334,2.6309691666666666,494.17,80486.75,2380.55
1451,1809,2016-06-08,15/9-F-11,22.41667,253.5412955639486,105.17773513525425,223.71968637204813,78.43668541666666,29.821609191900492,80.34328123702137,4.630475652293583,426.92,69683.88,2036.31
1452,1810,2016-06-09,15/9-F-11,24.0,251.16963520833335,105.24011666666667,222.810990625,100.0,28.358644583333334,82.93929208333333,2.912394375,479.12,77818.32,2485.64
1453,1811,2016-06-10,15/9-F-11,24.0,251.03032916666666,105.25018875,222.73013979166666,100.0,28.300189375,83.08373833333333,2.8447370833333334,493.94,81192.07,2446.06
1454,1812,2016-06-11,15/9-F-11,24.0,250.91887770833333,105.25234541666667,222.66571020833334,100.0,28.2531675,83.13923833333334,2.7813066666666666,495.73,80192.98,2404.75
1455,1813,2016-06-12,15/9-F-11,24.0,250.778295,105.25085708333333,222.56919145833334,100.0,28.209103541666668,82.94855833333334,2.772314375,472.0,76026.54,2272.02
1456,1814,2016-06-13,15/9-F-11,24.0,250.73819854166666,105.24956541666667,222.56647895833333,100.0,28.171719583333335,83.41585458333333,2.724490625,494.25,80182.85,2409.77
1457,1815,2016-06-14,15/9-F-11,24.0,250.69842479166667,105.24908854166667,222.547686875,100.0,28.150737916666667,82.77869020833333,2.710489375,495.97,79860.67,2409.0
1458,1816,2016-06-15,15/9-F-11,24.0,250.685556,105.249848,222.53189266666666,100.0,28.153663333333334,83.10727666666666,2.6928406666666667,492.73,79493.02,2422.7
1459,1817,2016-06-16,15/9-F-11,24.0,250.65907,105.25008,222.51126,100.0,28.14781,83.15142,2.63293,496.68,79918.69,2438.6
1460,1818,2016-06-17,15/9-F-11,24.0,250.6894575,105.254513125,222.54324833333334,100.0,28.146209166666665,83.218544375,2.683726458333333,490.41,78134.85,2418.86
1461,1819,2016-06-18,15/9-F-11,24.0,250.69252333333333,105.25748104166667,222.52700104166667,100.0,28.165522291666665,82.62664229166667,2.7205970833333333,491.08,78573.17,2413.03
1462,1820,2016-06-19,15/9-F-11,24.0,250.69393479166666,105.26053895833333,222.52394,100.0,28.169994791666667,82.88094520833333,2.7306739583333335,491.55,78442.19,2422.69
1463,1821,2016-06-20,15/9-F-11,24.0,247.818146875,103.81103333333333,219.62594208333334,100.0,28.192204791666665,81.57890354166666,2.7433708333333335,492.63,78467.31,2418.12
1464,1822,2016-06-21,15/9-F-11,24.0,250.72686354166666,105.26631125,222.56895125,100.0,28.157912291666666,82.5304125,2.708044375,491.13,78381.17,2429.53
1465,1823,2016-06-22,15/9-F-11,24.0,250.75733854166666,105.26883270833333,222.57731833333332,100.0,28.18002020833333,81.88588104166666,2.7477775,490.04,78391.38,2430.07
1466,1824,2016-06-23,15/9-F-11,24.0,250.76472291666667,105.271535,222.59373145833334,100.0,28.170991458333333,82.67055270833333,2.729661666666667,490.31,78656.21,2454.09
1467,1825,2016-06-24,15/9-F-11,24.0,250.84073291666667,105.2759175,222.70184583333332,100.0,28.138887083333334,83.36702854166667,2.686410625,490.94,78364.01,2419.99
1468,1826,2016-06-25,15/9-F-11,24.0,250.86572208333334,105.27834125,222.73830354166665,100.0,28.127418541666668,83.394391875,2.6814958333333334,487.12,78052.04,2420.74
1469,1827,2016-06-26,15/9-F-11,24.0,250.91791875,105.28140979166666,222.77976770833334,100.0,28.138151041666667,83.24981979166667,2.685149375,488.4,78362.91,2422.46
1470,1828,2016-06-27,15/9-F-11,24.0,250.96450875,105.28468229166667,222.826290625,100.0,28.138218125,82.883956875,2.6930670833333332,481.51,77240.09,2415.41
1471,1829,2016-06-28,15/9-F-11,24.0,251.04765541666666,105.28829416666666,222.88480854166667,100.0,28.162846875,81.86555895833334,2.7137822916666665,485.3,78043.95,2413.07
1472,1830,2016-06-29,15/9-F-11,24.0,251.08287333333334,105.290285,222.95006375,100.0,28.132809583333334,82.73557479166666,2.675425833333333,485.8,78097.95,2417.89
1473,1831,2016-06-30,15/9-F-11,24.0,251.16742770833332,105.29221979166667,223.01478666666668,100.0,28.152641041666666,82.08363416666667,2.6827285416666666,481.56,77814.98,2422.48
1474,1832,2016-07-01,15/9-F-11,24.0,251.378685625,105.29412854166667,223.142554375,100.0,28.23613125,82.24376375,2.6556291666666665,488.27,77684.41,2417.32
1475,1833,2016-07-02,15/9-F-11,24.0,251.30817458333334,105.298439375,223.180225625,100.0,28.127948958333334,82.58570166666667,2.6723164583333334,482.07,77663.2,2427.68
1476,1834,2016-07-03,15/9-F-11,24.0,251.370456875,105.30061125,223.26509958333332,100.0,28.105357291666667,82.89224333333334,2.652458125,486.12,77217.98,2415.77
1477,1835,2016-07-04,15/9-F-11,24.0,251.40946916666667,105.30264,223.31614208333335,100.0,28.09332708333333,83.28515229166666,2.6541814583333334,477.82,77190.38,2426.64
1478,1836,2016-07-05,15/9-F-11,24.0,251.47590708333334,105.3045225,223.38477833333334,100.0,28.09112875,83.39876,2.64868375,483.57,77293.43,2413.85
1479,1837,2016-07-06,15/9-F-11,24.0,251.53072020833332,105.306835625,223.44354354166666,100.0,28.087176666666668,83.32966770833333,2.6486983333333334,465.8,76843.54,2426.35
1480,1838,2016-07-07,15/9-F-11,24.0,251.61281125,105.31007729166667,223.49950854166667,100.0,28.113302708333332,82.1313425,2.658615625,480.48,78857.14,2454.82
1481,1839,2016-07-08,15/9-F-11,24.0,251.663629375,105.3134725,223.544495,100.0,28.119134375,82.08555270833334,2.664781875,478.35,78935.39,2452.9
1482,1840,2016-07-09,15/9-F-11,23.49999,252.34600834955248,105.31285216135836,223.8431001618937,92.68107770833333,28.502908187658804,82.30206564278963,2.9305076060798325,444.4,72610.92,1858.53
